id,text
5797770109,大佬没吃饭呢
5797770109,这个是啥
5797770109,
6527985081,现在是直播么
5056785228,泉港泄露事件可以报道下吗？都好几天了
3576378173,
6581676680,刘强东去了没？
6033137089,好酷
6527985081,找找好玩的东西，姐啊
6527985081,找找好玩的东西，姐啊
6527985081,找找好玩的东西
6013724744,希望构建和谐的网络环境 严厉打击造谣生事 人身攻击者
6189478744,转发微博
5797770109,
2730027535,要小心东哥[开心]
5564334602,乌镇人打卡
5663349255,刘强东
5564334602,看着乌镇想着[家]
5140068058,我想知道在哪里看，来对地方了吗
5140068058,我想知道在哪里看，来对地方了吗
5140068058,这是还没开始吗？什么时候开始
3901256749,哈哈哈哈哈哈哈哈哈哈哈罗维不服
5801631180,[中国赞]
6483119600,请问谁给我来个B轮融资，我给你百分之五的股份
5500652758,嗨，大家好，我是阳扶康；工作最忙碌也不要忘了给自己来一杯养生茶哦。 阳扶康药食同源-养生茶，是我们国家食品药品严格质控质检管理的规范企业。主要对男子阳虚、乏力、滋补、强身健体。女性养生、塑身、养颜、清理畅胃湿清养生茶、白白肌肤等的上等药材和食材。
2008066051,记者小姐姐 问一下 我是学软件技术的专业的是桐乡本地人 乌镇现在互联网公司多吗？
1824828953,东栅西栅好看
5655124238,围观
6529461620,不想看到刘强东，想看到马化腾马云王思聪……
3824894607,未来的我
5436463498,记者好像感冒了，鼻音很重
5436463498,是的 每年都是乌镇 是固定的
5679285490,很棒哦
5933716974,"雷总，别激动are oyu ok,魔性的声音"
6815183686,互联网大佬开会ing
5639278636,赶紧把腾讯封掉
5620666251,在哪里？
6187371574,我又来了
5245102773,只想知道新华社说的神秘人c位是谁！
6358280550,[吃瓜]
3277818312,厉害了，我的乌镇！
6501749510,大佬们都在开会呢，我们都吃瓜呢
5833703410,我在呢
6701128452,谢谢大家对小米科技的支持
5330645504,我来晚了
5224190961,高能高能，一大波互联网大咖来袭 做好准备，做好准备，做好站风口的准备！
5330645504,柚子姐姐
5330645504,主播好美
6691162337,转发微博
5487933666,乌镇人的骄傲了
5832418254,正在追 创业时代，觉得互联网的时代来的真心不容易
5299217649,支持！！
5810945254,
3219892541,全都给自己说完了 别人不用说了
6178913894,记者小姐姐叫什么名字呀
5564351367,🙋🙋
2902624373,我考国开行，申论材料就是这个啊
5192110298,j
5846528125,马云
5754683066,看完互联网发展且看物联网发展，物联网可少不了传感器，传感器当然别忘了看合熠科技
2117122243,感觉解说确实一般
2127904365,
5679878183,一直盯着这个女的
3562964784,决定世界将来的科技经济命脉的男人们！
6178913894,记者叫什么名字呀
6547587730,转发微博
3242817930,【：一起围观互联网大咖】
3070667231,今年六月底到乌镇。不是一般的美
5091482522,有还问你，哈哈哈[开心]
2416735842,打开世界的窗
5091482522,哈哈哈
6754088013,转发微博
2837932091,远在厦门的桐乡人为乌镇疯狂打call
1901477333,马云这个骗子不会又去了吧
1901477333,罗永浩邀请了嘛
5836711121,你好，上海e鹭理财平台停止运用，法人黄昌唐逍遥法外。我们一千多名受害人，将近一亿元，维权路上重重险阻。三个月了，目前一点进展都没有。恳请各执法部门 帮我们讨回血汗钱。还我们一个安稳日子！
1981158044,就是
5659531852,据了解，此次世界互联网大会共设置19场分论坛，重点探讨金融科技、工业互联网、人工智能、5G、大数据、物联网、网络安全等热点议题。此外，今日下午还将揭晓世界互联网领先科技成果。快和富卫一起来关注吧~
1965792453,
1965792453,
6453920543,厉害
3340152812,互联网让世界发生改变，为互联网大咖点赞
6253883945,打卡
6786873786,能不能评论
5646529543,回复 的表态:你很恐怖啊
1751186481,前几天戏剧节，这几天开大会，乌镇厉害了
2410372117,互联网大咖🙃
6401184064,好
2410372117,互联网大咖🙃
6401184064,好
5202372590,有
6048106889,没人说话吗
5228593147,郭新年？李奔腾？卧云？罗维？
2911663275,快来我大乌镇玩耍
5975178456,看我微博内容
1801918573,想知道在这个置顶话题里，能不能看到这个话题。互联网大咖正在抵达，而泉港碳九泄露正在威胁40万泉港人民的生命
2608808077,[加油]
2608808077,
3630534780,时事政治
6568913561,金城来了的话告诉我一下
5783046634,高考又有话题了
2941287147,刘若英
1866339804, 评论区都是看过创业时代的
2198423022,
5979238441,翻车了
2539857057,期待
6780549518,围观
6529461620,这是互联网大会，强奸犯起开
5272943902,乌镇真的是个好神奇的地方呀，有机会了一定去看看
2170983221,大佬们的盛会  又要搞出新的动作啦
2819873034,看看晚上饭局如何
2250053674,东哥不是之前在外国犯事了吗[费解]
2644034377,郭鑫年、李崩腾都在吗？还有卧云生
2392168997,乌镇互联网大会直播入口在哪里
1991930323,再见！
3988584682,自己试试才知道有多难
1991930323,世界多么美丽！冬季快乐！
3988584682,还能弹幕
1991930323,祝大咖们越来越灿烂辉煌！
5909083069,大咖云集，人工智能看乌镇！点赞中国
1991930323,谢谢你！辛苦了！吃饭吧！
6355207750,[强]
5992863515,：骗子当道，现在都抹黑我们dang，这种人例如天津日报，天津市委宣传部必须站出来，严惩天津日报姜玉军，天津日报王奕以及其他所有深度参与八条鱼事件的违法人员    
1991930323,大咖666666666666
1865717185,丁总今晚还有饭局吗
5533497158,东哥今年去了吗
